"activity_type" "subject" "domain" "detector" "operation" "mean"
"WALKING_UPSTAIRS" 17 "frequency" "BodyBodyAccJerkMag" "mean" -0.360299853125
"LAYING" 18 "frequency" "BodyBodyAccJerkMag" "mean" -0.988548418307692
"SITTING" 18 "frequency" "BodyBodyAccJerkMag" "mean" -0.990407075964912
"STANDING" 18 "frequency" "BodyBodyAccJerkMag" "mean" -0.984987073150685
"WALKING" 18 "frequency" "BodyBodyAccJerkMag" "mean" -0.41403775125
"WALKING_DOWNSTAIRS" 18 "frequency" "BodyBodyAccJerkMag" "mean" -0.3833987134
"WALKING_UPSTAIRS" 18 "frequency" "BodyBodyAccJerkMag" "mean" -0.574481396551724
"LAYING" 19 "frequency" "BodyBodyAccJerkMag" "mean" -0.980621564096386
"SITTING" 19 "frequency" "BodyBodyAccJerkMag" "mean" -0.983751646712329
"STANDING" 19 "frequency" "BodyBodyAccJerkMag" "mean" -0.979135412739726
"WALKING" 19 "frequency" "BodyBodyAccJerkMag" "mean" 0.0730179928688462
"WALKING_DOWNSTAIRS" 19 "frequency" "BodyBodyAccJerkMag" "mean" 0.538404846128205
"WALKING_UPSTAIRS" 19 "frequency" "BodyBodyAccJerkMag" "mean" -0.187391317015
"LAYING" 20 "frequency" "BodyBodyAccJerkMag" "mean" -0.979695458088235
"SITTING" 20 "frequency" "BodyBodyAccJerkMag" "mean" -0.971730462575758
"STANDING" 20 "frequency" "BodyBodyAccJerkMag" "mean" -0.940007897123288
"WALKING" 20 "frequency" "BodyBodyAccJerkMag" "mean" 0.0545269493972549
"WALKING_DOWNSTAIRS" 20 "frequency" "BodyBodyAccJerkMag" "mean" 0.0137917152644444
"WALKING_UPSTAIRS" 20 "frequency" "BodyBodyAccJerkMag" "mean" -0.215014031556863
"LAYING" 21 "frequency" "BodyBodyAccJerkMag" "mean" -0.978444123888889
"SITTING" 21 "frequency" "BodyBodyAccJerkMag" "mean" -0.985342358705882
"STANDING" 21 "frequency" "BodyBodyAccJerkMag" "mean" -0.970634296404494
"WALKING" 21 "frequency" "BodyBodyAccJerkMag" "mean" -0.144009889665385
"WALKING_DOWNSTAIRS" 21 "frequency" "BodyBodyAccJerkMag" "mean" 0.112442619741778
"WALKING_UPSTAIRS" 21 "frequency" "BodyBodyAccJerkMag" "mean" -0.355443706553191
"LAYING" 22 "frequency" "BodyBodyAccJerkMag" "mean" -0.962654791527778
"SITTING" 22 "frequency" "BodyBodyAccJerkMag" "mean" -0.968908297096774
"STANDING" 22 "frequency" "BodyBodyAccJerkMag" "mean" -0.959743877936508
"WALKING" 22 "frequency" "BodyBodyAccJerkMag" "mean" 0.0659727285
"WALKING_DOWNSTAIRS" 22 "frequency" "BodyBodyAccJerkMag" "mean" 0.0224783539805556
"WALKING_UPSTAIRS" 22 "frequency" "BodyBodyAccJerkMag" "mean" -0.0458020362119048
"LAYING" 23 "frequency" "BodyBodyAccJerkMag" "mean" -0.985905703888889
"SITTING" 23 "frequency" "BodyBodyAccJerkMag" "mean" -0.974121466764706
"STANDING" 23 "frequency" "BodyBodyAccJerkMag" "mean" -0.973798155735294
"WALKING" 23 "frequency" "BodyBodyAccJerkMag" "mean" -0.0180705701559322
"WALKING_DOWNSTAIRS" 23 "frequency" "BodyBodyAccJerkMag" "mean" 0.335009724333333
"WALKING_UPSTAIRS" 23 "frequency" "BodyBodyAccJerkMag" "mean" -0.302968064764706
"LAYING" 24 "frequency" "BodyBodyAccJerkMag" "mean" -0.983108084305556
"SITTING" 24 "frequency" "BodyBodyAccJerkMag" "mean" -0.984469962941177
"STANDING" 24 "frequency" "BodyBodyAccJerkMag" "mean" -0.972251355217391
"WALKING" 24 "frequency" "BodyBodyAccJerkMag" "mean" -0.418641046896552
"WALKING_DOWNSTAIRS" 24 "frequency" "BodyBodyAccJerkMag" "mean" -0.200830137109091
"WALKING_UPSTAIRS" 24 "frequency" "BodyBodyAccJerkMag" "mean" -0.429800778813559
"LAYING" 25 "frequency" "BodyBodyAccJerkMag" "mean" -0.96008314739726
"SITTING" 25 "frequency" "BodyBodyAccJerkMag" "mean" -0.987941825538462
"STANDING" 25 "frequency" "BodyBodyAccJerkMag" "mean" -0.982294170810811
"WALKING" 25 "frequency" "BodyBodyAccJerkMag" "mean" -0.564591342162162
"WALKING_DOWNSTAIRS" 25 "frequency" "BodyBodyAccJerkMag" "mean" -0.471642111551724
"WALKING_UPSTAIRS" 25 "frequency" "BodyBodyAccJerkMag" "mean" -0.654795110615385
"LAYING" 26 "frequency" "BodyBodyAccJerkMag" "mean" -0.989138184473684
"SITTING" 26 "frequency" "BodyBodyAccJerkMag" "mean" -0.989481942820513
"STANDING" 26 "frequency" "BodyBodyAccJerkMag" "mean" -0.98287688945946
"WALKING" 26 "frequency" "BodyBodyAccJerkMag" "mean" -0.293358341186441
"WALKING_DOWNSTAIRS" 26 "frequency" "BodyBodyAccJerkMag" "mean" -0.15317202912
"WALKING_UPSTAIRS" 26 "frequency" "BodyBodyAccJerkMag" "mean" -0.294970470909091
"LAYING" 27 "frequency" "BodyBodyAccJerkMag" "mean" -0.988098902567568
"SITTING" 27 "frequency" "BodyBodyAccJerkMag" "mean" -0.988773269428571
"STANDING" 27 "frequency" "BodyBodyAccJerkMag" "mean" -0.984151646
"WALKING" 27 "frequency" "BodyBodyAccJerkMag" "mean" -0.259934013157895
"WALKING_DOWNSTAIRS" 27 "frequency" "BodyBodyAccJerkMag" "mean" 0.010857564025
"WALKING_UPSTAIRS" 27 "frequency" "BodyBodyAccJerkMag" "mean" -0.460770277843137
"LAYING" 28 "frequency" "BodyBodyAccJerkMag" "mean" -0.9734362485
"SITTING" 28 "frequency" "BodyBodyAccJerkMag" "mean" -0.969178686666667
"STANDING" 28 "frequency" "BodyBodyAccJerkMag" "mean" -0.952727765189873
"WALKING" 28 "frequency" "BodyBodyAccJerkMag" "mean" -0.360811456296296
"WALKING_DOWNSTAIRS" 28 "frequency" "BodyBodyAccJerkMag" "mean" -0.0128823827326087
"WALKING_UPSTAIRS" 28 "frequency" "BodyBodyAccJerkMag" "mean" -0.294433415745098
"LAYING" 29 "frequency" "BodyBodyAccJerkMag" "mean" -0.993998275797101
"SITTING" 29 "frequency" "BodyBodyAccJerkMag" "mean" -0.990093703833333
"STANDING" 29 "frequency" "BodyBodyAccJerkMag" "mean" -0.989793892615385
"WALKING" 29 "frequency" "BodyBodyAccJerkMag" "mean" -0.108978206490566
"WALKING_DOWNSTAIRS" 29 "frequency" "BodyBodyAccJerkMag" "mean" 0.000448896304791667
"WALKING_UPSTAIRS" 29 "frequency" "BodyBodyAccJerkMag" "mean" -0.239108046693878
"LAYING" 30 "frequency" "BodyBodyAccJerkMag" "mean" -0.969949269571429
"SITTING" 30 "frequency" "BodyBodyAccJerkMag" "mean" -0.985826330967742
"STANDING" 30 "frequency" "BodyBodyAccJerkMag" "mean" -0.953357615932203
"WALKING" 30 "frequency" "BodyBodyAccJerkMag" "mean" -0.347180134692308
"WALKING_DOWNSTAIRS" 30 "frequency" "BodyBodyAccJerkMag" "mean" -0.125961400367742
"WALKING_UPSTAIRS" 30 "frequency" "BodyBodyAccJerkMag" "mean" -0.549784890615385
"LAYING" 1 "frequency" "BodyBodyGyroMag" "mean" -0.8621901854
"SITTING" 1 "frequency" "BodyBodyGyroMag" "mean" -0.958435589361702
"STANDING" 1 "frequency" "BodyBodyGyroMag" "mean" -0.984617623396226
"WALKING" 1 "frequency" "BodyBodyGyroMag" "mean" -0.199252568986316
"WALKING_DOWNSTAIRS" 1 "frequency" "BodyBodyGyroMag" "mean" -0.185720285744898
"WALKING_UPSTAIRS" 1 "frequency" "BodyBodyGyroMag" "mean" -0.325961457396226
"LAYING" 2 "frequency" "BodyBodyGyroMag" "mean" -0.972112972708333
"SITTING" 2 "frequency" "BodyBodyGyroMag" "mean" -0.971840596086956
"STANDING" 2 "frequency" "BodyBodyGyroMag" "mean" -0.961775904814815
"WALKING" 2 "frequency" "BodyBodyGyroMag" "mean" -0.530704814745763
"WALKING_DOWNSTAIRS" 2 "frequency" "BodyBodyGyroMag" "mean" -0.320838543553191
"WALKING_UPSTAIRS" 2 "frequency" "BodyBodyGyroMag" "mean" -0.450612184791667
"LAYING" 3 "frequency" "BodyBodyGyroMag" "mean" -0.96458672483871
"SITTING" 3 "frequency" "BodyBodyGyroMag" "mean" -0.946664943653846
"STANDING" 3 "frequency" "BodyBodyGyroMag" "mean" -0.913682362622951
"WALKING" 3 "frequency" "BodyBodyGyroMag" "mean" -0.569755772241379
"WALKING_DOWNSTAIRS" 3 "frequency" "BodyBodyGyroMag" "mean" -0.332376629371429
"WALKING_UPSTAIRS" 3 "frequency" "BodyBodyGyroMag" "mean" -0.514211583728814
"LAYING" 4 "frequency" "BodyBodyGyroMag" "mean" -0.961556660185185
"SITTING" 4 "frequency" "BodyBodyGyroMag" "mean" -0.9487697524
"STANDING" 4 "frequency" "BodyBodyGyroMag" "mean" -0.914209165714286
"WALKING" 4 "frequency" "BodyBodyGyroMag" "mean" -0.609285588016667
"WALKING_DOWNSTAIRS" 4 "frequency" "BodyBodyGyroMag" "mean" -0.429213369555556
"WALKING_UPSTAIRS" 4 "frequency" "BodyBodyGyroMag" "mean" -0.575794072115385
"LAYING" 5 "frequency" "BodyBodyGyroMag" "mean" -0.968257068846154
"SITTING" 5 "frequency" "BodyBodyGyroMag" "mean" -0.944760322045455
"STANDING" 5 "frequency" "BodyBodyGyroMag" "mean" -0.904543921607143
"WALKING" 5 "frequency" "BodyBodyGyroMag" "mean" -0.484262828928571
"WALKING_DOWNSTAIRS" 5 "frequency" "BodyBodyGyroMag" "mean" -0.349338414731915
"WALKING_UPSTAIRS" 5 "frequency" "BodyBodyGyroMag" "mean" -0.392564530851064
"LAYING" 6 "frequency" "BodyBodyGyroMag" "mean" -0.930153639473684
"SITTING" 6 "frequency" "BodyBodyGyroMag" "mean" -0.929725679272727
"STANDING" 6 "frequency" "BodyBodyGyroMag" "mean" -0.926664297017544
"WALKING" 6 "frequency" "BodyBodyGyroMag" "mean" -0.329681123368421
"WALKING_DOWNSTAIRS" 6 "frequency" "BodyBodyGyroMag" "mean" -0.0143735434
"WALKING_UPSTAIRS" 6 "frequency" "BodyBodyGyroMag" "mean" -0.230627015078431
"LAYING" 7 "frequency" "BodyBodyGyroMag" "mean" -0.941130719230769
"SITTING" 7 "frequency" "BodyBodyGyroMag" "mean" -0.933081955208333
"STANDING" 7 "frequency" "BodyBodyGyroMag" "mean" -0.93870498490566
"WALKING" 7 "frequency" "BodyBodyGyroMag" "mean" -0.192909765467895
"WALKING_DOWNSTAIRS" 7 "frequency" "BodyBodyGyroMag" "mean" -0.255045057404255
"WALKING_UPSTAIRS" 7 "frequency" "BodyBodyGyroMag" "mean" -0.533982945882353
"LAYING" 8 "frequency" "BodyBodyGyroMag" "mean" -0.944528950555556
"SITTING" 8 "frequency" "BodyBodyGyroMag" "mean" -0.965806789347826
"STANDING" 8 "frequency" "BodyBodyGyroMag" "mean" -0.964564224074074
"WALKING" 8 "frequency" "BodyBodyGyroMag" "mean" -0.301241848645833
"WALKING_DOWNSTAIRS" 8 "frequency" "BodyBodyGyroMag" "mean" -0.00036272967368421
"WALKING_UPSTAIRS" 8 "frequency" "BodyBodyGyroMag" "mean" -0.229610952609756
"LAYING" 9 "frequency" "BodyBodyGyroMag" "mean" -0.9186053356
"SITTING" 9 "frequency" "BodyBodyGyroMag" "mean" -0.9344377378
"STANDING" 9 "frequency" "BodyBodyGyroMag" "mean" -0.929769067777778
"WALKING" 9 "frequency" "BodyBodyGyroMag" "mean" -0.513797480384615
"WALKING_DOWNSTAIRS" 9 "frequency" "BodyBodyGyroMag" "mean" -0.347540226666667
"WALKING_UPSTAIRS" 9 "frequency" "BodyBodyGyroMag" "mean" -0.531482693877551
"LAYING" 10 "frequency" "BodyBodyGyroMag" "mean" -0.937692642586207
"SITTING" 10 "frequency" "BodyBodyGyroMag" "mean" -0.974459732592593
"STANDING" 10 "frequency" "BodyBodyGyroMag" "mean" -0.937786743409091
"WALKING" 10 "frequency" "BodyBodyGyroMag" "mean" -0.412616909622642
"WALKING_DOWNSTAIRS" 10 "frequency" "BodyBodyGyroMag" "mean" -0.312347510289474
"WALKING_UPSTAIRS" 10 "frequency" "BodyBodyGyroMag" "mean" -0.265371689148936
"LAYING" 11 "frequency" "BodyBodyGyroMag" "mean" -0.967093356491228
"SITTING" 11 "frequency" "BodyBodyGyroMag" "mean" -0.969799951132076
"STANDING" 11 "frequency" "BodyBodyGyroMag" "mean" -0.982576519787234
"WALKING" 11 "frequency" "BodyBodyGyroMag" "mean" -0.610222628813559
"WALKING_DOWNSTAIRS" 11 "frequency" "BodyBodyGyroMag" "mean" -0.456170108913043
"WALKING_UPSTAIRS" 11 "frequency" "BodyBodyGyroMag" "mean" -0.55009966
"LAYING" 12 "frequency" "BodyBodyGyroMag" "mean" -0.9454970225
"SITTING" 12 "frequency" "BodyBodyGyroMag" "mean" -0.958511866666667
"STANDING" 12 "frequency" "BodyBodyGyroMag" "mean" -0.902356765573771
"WALKING" 12 "frequency" "BodyBodyGyroMag" "mean" -0.442503784
"WALKING_DOWNSTAIRS" 12 "frequency" "BodyBodyGyroMag" "mean" -0.344938419969565
"WALKING_UPSTAIRS" 12 "frequency" "BodyBodyGyroMag" "mean" -0.594032515192308
"LAYING" 13 "frequency" "BodyBodyGyroMag" "mean" -0.957681621290323
"SITTING" 13 "frequency" "BodyBodyGyroMag" "mean" -0.973258277755102
"STANDING" 13 "frequency" "BodyBodyGyroMag" "mean" -0.957488799473684
"WALKING" 13 "frequency" "BodyBodyGyroMag" "mean" -0.267472373877193
"WALKING_DOWNSTAIRS" 13 "frequency" "BodyBodyGyroMag" "mean" -0.206121707212766
"WALKING_UPSTAIRS" 13 "frequency" "BodyBodyGyroMag" "mean" -0.485477308909091
"LAYING" 14 "frequency" "BodyBodyGyroMag" "mean" -0.930151731176471
"SITTING" 14 "frequency" "BodyBodyGyroMag" "mean" -0.963320540555556
"STANDING" 14 "frequency" "BodyBodyGyroMag" "mean" -0.944405563833333
"WALKING" 14 "frequency" "BodyBodyGyroMag" "mean" -0.311386449661017
"WALKING_DOWNSTAIRS" 14 "frequency" "BodyBodyGyroMag" "mean" -0.0787568406777778
"WALKING_UPSTAIRS" 14 "frequency" "BodyBodyGyroMag" "mean" 0.0488588668185185
"LAYING" 15 "frequency" "BodyBodyGyroMag" "mean" -0.946812642361111
"SITTING" 15 "frequency" "BodyBodyGyroMag" "mean" -0.973762179830509
"STANDING" 15 "frequency" "BodyBodyGyroMag" "mean" -0.956733900188679
"WALKING" 15 "frequency" "BodyBodyGyroMag" "mean" -0.489166383703704
"WALKING_DOWNSTAIRS" 15 "frequency" "BodyBodyGyroMag" "mean" -0.373898631190476
"WALKING_UPSTAIRS" 15 "frequency" "BodyBodyGyroMag" "mean" -0.45369356625
"LAYING" 16 "frequency" "BodyBodyGyroMag" "mean" -0.970249638857143
"SITTING" 16 "frequency" "BodyBodyGyroMag" "mean" -0.954060994347826
"STANDING" 16 "frequency" "BodyBodyGyroMag" "mean" -0.975448632179487
"WALKING" 16 "frequency" "BodyBodyGyroMag" "mean" -0.669228540784314
"WALKING_DOWNSTAIRS" 16 "frequency" "BodyBodyGyroMag" "mean" -0.488253939574468
"WALKING_UPSTAIRS" 16 "frequency" "BodyBodyGyroMag" "mean" -0.630546675490196
"LAYING" 17 "frequency" "BodyBodyGyroMag" "mean" -0.969014444788732
"SITTING" 17 "frequency" "BodyBodyGyroMag" "mean" -0.98336929234375
"STANDING" 17 "frequency" "BodyBodyGyroMag" "mean" -0.984291131538461
"WALKING" 17 "frequency" "BodyBodyGyroMag" "mean" -0.518618058688525
"WALKING_DOWNSTAIRS" 17 "frequency" "BodyBodyGyroMag" "mean" -0.40943875826087
"WALKING_UPSTAIRS" 17 "frequency" "BodyBodyGyroMag" "mean" -0.504066956875
"LAYING" 18 "frequency" "BodyBodyGyroMag" "mean" -0.984329092153846
"SITTING" 18 "frequency" "BodyBodyGyroMag" "mean" -0.986535242105263
"STANDING" 18 "frequency" "BodyBodyGyroMag" "mean" -0.972352593013699
"WALKING" 18 "frequency" "BodyBodyGyroMag" "mean" -0.620331394285714
"WALKING_DOWNSTAIRS" 18 "frequency" "BodyBodyGyroMag" "mean" -0.604735414363636
"WALKING_UPSTAIRS" 18 "frequency" "BodyBodyGyroMag" "mean" -0.654029089310345
"LAYING" 19 "frequency" "BodyBodyGyroMag" "mean" -0.965624724457831
"SITTING" 19 "frequency" "BodyBodyGyroMag" "mean" -0.964238768493151
"STANDING" 19 "frequency" "BodyBodyGyroMag" "mean" -0.958578129589041
"WALKING" 19 "frequency" "BodyBodyGyroMag" "mean" -0.0952460452365385
"WALKING_DOWNSTAIRS" 19 "frequency" "BodyBodyGyroMag" "mean" 0.203979764835897
"WALKING_UPSTAIRS" 19 "frequency" "BodyBodyGyroMag" "mean" -0.28884026785
"LAYING" 20 "frequency" "BodyBodyGyroMag" "mean" -0.969832241176471
"SITTING" 20 "frequency" "BodyBodyGyroMag" "mean" -0.953399068181818
"STANDING" 20 "frequency" "BodyBodyGyroMag" "mean" -0.879437674794521
"WALKING" 20 "frequency" "BodyBodyGyroMag" "mean" -0.0520065599062745
"WALKING_DOWNSTAIRS" 20 "frequency" "BodyBodyGyroMag" "mean" -0.100566103524444
"WALKING_UPSTAIRS" 20 "frequency" "BodyBodyGyroMag" "mean" -0.286627716823529
"LAYING" 21 "frequency" "BodyBodyGyroMag" "mean" -0.962349012888889
"SITTING" 21 "frequency" "BodyBodyGyroMag" "mean" -0.977839702352941
"STANDING" 21 "frequency" "BodyBodyGyroMag" "mean" -0.956723022359551
"WALKING" 21 "frequency" "BodyBodyGyroMag" "mean" -0.409516081153846
"WALKING_DOWNSTAIRS" 21 "frequency" "BodyBodyGyroMag" "mean" -0.406392284444444
"WALKING_UPSTAIRS" 21 "frequency" "BodyBodyGyroMag" "mean" -0.475369886808511
"LAYING" 22 "frequency" "BodyBodyGyroMag" "mean" -0.946055840972222
"SITTING" 22 "frequency" "BodyBodyGyroMag" "mean" -0.951952767258065
"STANDING" 22 "frequency" "BodyBodyGyroMag" "mean" -0.932065270793651
"WALKING" 22 "frequency" "BodyBodyGyroMag" "mean" -0.438378722826087
"WALKING_DOWNSTAIRS" 22 "frequency" "BodyBodyGyroMag" "mean" -0.338417326388889
"WALKING_UPSTAIRS" 22 "frequency" "BodyBodyGyroMag" "mean" -0.369902
"LAYING" 23 "frequency" "BodyBodyGyroMag" "mean" -0.966239347916667
"SITTING" 23 "frequency" "BodyBodyGyroMag" "mean" -0.952293277205882
"STANDING" 23 "frequency" "BodyBodyGyroMag" "mean" -0.944583829705882
"WALKING" 23 "frequency" "BodyBodyGyroMag" "mean" 0.185078207383051
"WALKING_DOWNSTAIRS" 23 "frequency" "BodyBodyGyroMag" "mean" 0.150825734842593
"WALKING_UPSTAIRS" 23 "frequency" "BodyBodyGyroMag" "mean" -0.380388292223529
"LAYING" 24 "frequency" "BodyBodyGyroMag" "mean" -0.964001383472222
"SITTING" 24 "frequency" "BodyBodyGyroMag" "mean" -0.977973720735294
"STANDING" 24 "frequency" "BodyBodyGyroMag" "mean" -0.963922314202899
"WALKING" 24 "frequency" "BodyBodyGyroMag" "mean" -0.534509163793103
"WALKING_DOWNSTAIRS" 24 "frequency" "BodyBodyGyroMag" "mean" -0.374298686727273
"WALKING_UPSTAIRS" 24 "frequency" "BodyBodyGyroMag" "mean" -0.564664994745763
"LAYING" 25 "frequency" "BodyBodyGyroMag" "mean" -0.910126993561644
"SITTING" 25 "frequency" "BodyBodyGyroMag" "mean" -0.979350913692308
"STANDING" 25 "frequency" "BodyBodyGyroMag" "mean" -0.968972499594595
"WALKING" 25 "frequency" "BodyBodyGyroMag" "mean" -0.562733252702703
"WALKING_DOWNSTAIRS" 25 "frequency" "BodyBodyGyroMag" "mean" -0.485763582068966
"WALKING_UPSTAIRS" 25 "frequency" "BodyBodyGyroMag" "mean" -0.567153469846154
"LAYING" 26 "frequency" "BodyBodyGyroMag" "mean" -0.974305179605263
"SITTING" 26 "frequency" "BodyBodyGyroMag" "mean" -0.97646387
"STANDING" 26 "frequency" "BodyBodyGyroMag" "mean" -0.972333108648649
"WALKING" 26 "frequency" "BodyBodyGyroMag" "mean" -0.551927613050847
"WALKING_DOWNSTAIRS" 26 "frequency" "BodyBodyGyroMag" "mean" -0.3345099466
"WALKING_UPSTAIRS" 26 "frequency" "BodyBodyGyroMag" "mean" -0.556084778181818
"LAYING" 27 "frequency" "BodyBodyGyroMag" "mean" -0.979890667972973
"SITTING" 27 "frequency" "BodyBodyGyroMag" "mean" -0.979482820857143
"STANDING" 27 "frequency" "BodyBodyGyroMag" "mean" -0.975525565625
"WALKING" 27 "frequency" "BodyBodyGyroMag" "mean" -0.519451704035088
"WALKING_DOWNSTAIRS" 27 "frequency" "BodyBodyGyroMag" "mean" -0.359113724772727
"WALKING_UPSTAIRS" 27 "frequency" "BodyBodyGyroMag" "mean" -0.607667730196078
"LAYING" 28 "frequency" "BodyBodyGyroMag" "mean" -0.944218369375
"SITTING" 28 "frequency" "BodyBodyGyroMag" "mean" -0.960297525
"STANDING" 28 "frequency" "BodyBodyGyroMag" "mean" -0.909652436329114
"WALKING" 28 "frequency" "BodyBodyGyroMag" "mean" -0.514602424814815
"WALKING_DOWNSTAIRS" 28 "frequency" "BodyBodyGyroMag" "mean" -0.223354793921739
"WALKING_UPSTAIRS" 28 "frequency" "BodyBodyGyroMag" "mean" -0.534835409607843
"LAYING" 29 "frequency" "BodyBodyGyroMag" "mean" -0.98400134173913
"SITTING" 29 "frequency" "BodyBodyGyroMag" "mean" -0.980269425833333
"STANDING" 29 "frequency" "BodyBodyGyroMag" "mean" -0.980879722923077
"WALKING" 29 "frequency" "BodyBodyGyroMag" "mean" -0.416817853396226
"WALKING_DOWNSTAIRS" 29 "frequency" "BodyBodyGyroMag" "mean" -0.381459881875
"WALKING_UPSTAIRS" 29 "frequency" "BodyBodyGyroMag" "mean" -0.357213897032653
"LAYING" 30 "frequency" "BodyBodyGyroMag" "mean" -0.962001199
"SITTING" 30 "frequency" "BodyBodyGyroMag" "mean" -0.973876282903226
"STANDING" 30 "frequency" "BodyBodyGyroMag" "mean" -0.917449417288136
"WALKING" 30 "frequency" "BodyBodyGyroMag" "mean" -0.358344356
"WALKING_DOWNSTAIRS" 30 "frequency" "BodyBodyGyroMag" "mean" -0.356772347348871
"WALKING_UPSTAIRS" 30 "frequency" "BodyBodyGyroMag" "mean" -0.449150735076923
"LAYING" 1 "frequency" "BodyBodyGyroJerkMag" "mean" -0.9423669466
"SITTING" 1 "frequency" "BodyBodyGyroJerkMag" "mean" -0.989797547234043
"STANDING" 1 "frequency" "BodyBodyGyroJerkMag" "mean" -0.994815376981132
"WALKING" 1 "frequency" "BodyBodyGyroJerkMag" "mean" -0.319308593778947
"WALKING_DOWNSTAIRS" 1 "frequency" "BodyBodyGyroJerkMag" "mean" -0.281963359177551
"WALKING_UPSTAIRS" 1 "frequency" "BodyBodyGyroJerkMag" "mean" -0.634665082075472
"LAYING" 2 "frequency" "BodyBodyGyroJerkMag" "mean" -0.990248702291667
"SITTING" 2 "frequency" "BodyBodyGyroJerkMag" "mean" -0.989861950869565
"STANDING" 2 "frequency" "BodyBodyGyroJerkMag" "mean" -0.977849827407407
"WALKING" 2 "frequency" "BodyBodyGyroJerkMag" "mean" -0.583249293389831
"WALKING_DOWNSTAIRS" 2 "frequency" "BodyBodyGyroJerkMag" "mean" -0.380175306489362
"WALKING_UPSTAIRS" 2 "frequency" "BodyBodyGyroJerkMag" "mean" -0.60079849625
"LAYING" 3 "frequency" "BodyBodyGyroJerkMag" "mean" -0.984278251290323
"SITTING" 3 "frequency" "BodyBodyGyroJerkMag" "mean" -0.977898105576923
"STANDING" 3 "frequency" "BodyBodyGyroJerkMag" "mean" -0.960331717868852
"WALKING" 3 "frequency" "BodyBodyGyroJerkMag" "mean" -0.607751646034483
"WALKING_DOWNSTAIRS" 3 "frequency" "BodyBodyGyroJerkMag" "mean" -0.576277199387755
"WALKING_UPSTAIRS" 3 "frequency" "BodyBodyGyroJerkMag" "mean" -0.716877778644068
"LAYING" 4 "frequency" "BodyBodyGyroJerkMag" "mean" -0.983609073333333
"SITTING" 4 "frequency" "BodyBodyGyroJerkMag" "mean" -0.9765477634
"STANDING" 4 "frequency" "BodyBodyGyroJerkMag" "mean" -0.964471139464286
"WALKING" 4 "frequency" "BodyBodyGyroJerkMag" "mean" -0.724327420666667
"WALKING_DOWNSTAIRS" 4 "frequency" "BodyBodyGyroJerkMag" "mean" -0.621752455777778
"WALKING_UPSTAIRS" 4 "frequency" "BodyBodyGyroJerkMag" "mean" -0.740749226346154
"LAYING" 5 "frequency" "BodyBodyGyroJerkMag" "mean" -0.984618025769231
"SITTING" 5 "frequency" "BodyBodyGyroJerkMag" "mean" -0.971598370227273
"STANDING" 5 "frequency" "BodyBodyGyroJerkMag" "mean" -0.952286438035714
"WALKING" 5 "frequency" "BodyBodyGyroJerkMag" "mean" -0.548053574821429
"WALKING_DOWNSTAIRS" 5 "frequency" "BodyBodyGyroJerkMag" "mean" -0.453697247021277
"WALKING_UPSTAIRS" 5 "frequency" "BodyBodyGyroJerkMag" "mean" -0.571344138723404
"LAYING" 6 "frequency" "BodyBodyGyroJerkMag" "mean" -0.953695957368421
"SITTING" 6 "frequency" "BodyBodyGyroJerkMag" "mean" -0.952034566
"STANDING" 6 "frequency" "BodyBodyGyroJerkMag" "mean" -0.955425138245614
"WALKING" 6 "frequency" "BodyBodyGyroJerkMag" "mean" -0.366500534122807
"WALKING_DOWNSTAIRS" 6 "frequency" "BodyBodyGyroJerkMag" "mean" -0.132705384364583
"WALKING_UPSTAIRS" 6 "frequency" "BodyBodyGyroJerkMag" "mean" -0.45923633377451
"LAYING" 7 "frequency" "BodyBodyGyroJerkMag" "mean" -0.974117912115385
"SITTING" 7 "frequency" "BodyBodyGyroJerkMag" "mean" -0.978634991458333
"STANDING" 7 "frequency" "BodyBodyGyroJerkMag" "mean" -0.973671168679245
"WALKING" 7 "frequency" "BodyBodyGyroJerkMag" "mean" -0.155339855862632
"WALKING_DOWNSTAIRS" 7 "frequency" "BodyBodyGyroJerkMag" "mean" -0.289096677191489
